"","treeID","stemID","tag","StemTag","sp","quadrat","gx","gy","MeasureID","CensusID","dbh","pom","hom","ExactDate","DFstatus","codes","countPOM","status","date"
"4895",6603,115487,"107669","127487","CASARB","1022",185.52,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4896",6618,115490,"107687","158160","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4897",6618,115491,"107687","158161","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4898",6618,115492,"107687","158162","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4899",6618,115493,"107687","158163","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4900",6618,115494,"107687","158164","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4901",6618,115495,"107687","158165","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4902",6618,115496,"107687","158166","MICAFF","1022",185.9,420.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4903",6623,115497,"107691","158154","OCOLEU","1022",185.97,423.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4904",6634,115498,"107702","158374","PSYBRA","1022",199.25,422.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4905",6634,115499,"107702","158375","PSYBRA","1022",199.25,422.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4906",6635,115500,"107703","158379","PSYBRA","1022",199.24,422.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4907",6635,115501,"107703","158380","PSYBRA","1022",199.24,422.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4908",6638,115502,"107706","158388","PSYBRA","1022",198.05,424.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4909",6638,115503,"107706","158389","PSYBRA","1022",198.05,424.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4910",6638,115504,"107706","158390","PSYBRA","1022",198.05,424.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4911",6651,115505,"107724","158365","CASARB","1022",197.52,420.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4912",6695,115506,"107779","158285","MANBID","1022",196.64,436.16,578953,6,27,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"4913",6698,115507,"107782","158281","SLOBER","1022",195.56,435.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4914",6711,115508,"107798","158297","PSYBRA","1022",195.55,438.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4915",6711,115509,"107798","158298","PSYBRA","1022",195.55,438.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4916",6711,115510,"107798","158299","PSYBRA","1022",195.55,438.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4917",6711,115511,"107798","158300","PSYBRA","1022",195.55,438.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4918",6711,115512,"107798","158301","PSYBRA","1022",195.55,438.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4919",6711,115513,"107798","158302","PSYBRA","1022",195.55,438.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4920",6719,115514,"107813","158307","CASARB","1022",195.97,439.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4921",6719,115515,"107813","158308","CASARB","1022",195.97,439.63,578955,6,NA,NA,NA,2016-08-16,"broken below","SPROUT;LS;B",1,"G",20682
"4922",6722,115516,"107816","158305","INGVER","1022",195.16,436.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4923",6724,115517,"107818","158303","ALCLAT","1022",197.67,438.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4924",6724,115518,"107818","158304","ALCLAT","1022",197.67,438.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4925",6729,115519,"107823","158245","PSYBRA","1022",194.73,439.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4926",6732,115520,"107827","158258","PSYBER","1022",190.66,439.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4927",6732,115521,"107827","158259","PSYBER","1022",190.66,439.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4928",6732,115522,"107827","158260","PSYBER","1022",190.66,439.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4929",6739,115523,"107833","158250","CASARB","1022",193.22,439.41,578915,6,26.5,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"4930",6739,115524,"107833","158251","CASARB","1022",193.22,439.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4931",6746,115525,"107844","127483","PSYBRA","1022",189.4,438.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4932",6747,115526,"107845","158082","CASARB","1022",189.49,438.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4933",6750,115527,"107849","158262","PSYBER","1022",193.4,435.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4934",6750,115528,"107849","158279","PSYBER","1022",193.4,435.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4935",6750,115529,"107849","158280","PSYBER","1022",193.4,435.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4936",6752,115530,"107851","158255","MICAFF","1022",190.24,436.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4937",6761,115531,"107862","158246","PSYBRA","1022",191.01,435.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4938",6761,115532,"107862","158247","PSYBRA","1022",191.01,435.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4939",6761,115533,"107862","158252","PSYBRA","1022",191.01,435.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4940",6761,115534,"107862","158253","PSYBRA","1022",191.01,435.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4941",6761,115535,"107862","158254","PSYBRA","1022",191.01,435.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4942",6764,115536,"107866","127462","PSYBRA","1022",192.62,434.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4943",6764,115537,"107866","158240","PSYBRA","1022",192.62,434.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4944",6764,115538,"107866","158241","PSYBRA","1022",192.62,434.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4945",6764,115539,"107866","158242","PSYBRA","1022",192.62,434.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4946",6768,115540,"107871","158236","PSYBRA","1022",193.69,433.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4947",6768,115541,"107871","158243","PSYBRA","1022",193.69,433.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4948",6779,115542,"107884","158225","CASARB","1022",194.29,430.75,578900,6,29.5,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"4949",6786,115543,"107897","158115","PSYBRA","1022",189.72,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4950",6786,115544,"107897","158116","PSYBRA","1022",189.72,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4951",6786,115545,"107897","158117","PSYBRA","1022",189.72,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4952",6786,115546,"107897","158118","PSYBRA","1022",189.72,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4953",6790,115547,"107904","158226","INGLAU","1022",190.07,430.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4954",6790,115548,"107904","158227","INGLAU","1022",190.07,430.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4955",6790,115549,"107904","158228","INGLAU","1022",190.07,430.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4956",6791,115550,"107905","127489","GUAGLA","1022",192.22,429.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4957",6791,115551,"107905","158223","GUAGLA","1022",192.22,429.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4958",6801,115552,"107915","158200","CASARB","1022",193.73,425.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4959",6801,115553,"107915","158201","CASARB","1022",193.73,425.7,578885,6,NA,NA,NA,2016-08-16,"broken below","SPROUT;LS;B",1,"G",20682
"4960",6801,115554,"107915","158202","CASARB","1022",193.73,425.7,578886,6,NA,NA,NA,2016-08-16,"broken below","SPROUT;LS;B",1,"G",20682
"4961",6801,115555,"107915","158203","CASARB","1022",193.73,425.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4962",6801,115556,"107915","158204","CASARB","1022",193.73,425.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4963",6801,115557,"107915","158205","CASARB","1022",193.73,425.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4964",6806,115558,"107921","158211","PSYBRA","1022",191.44,426.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4965",6806,115559,"107921","158212","PSYBRA","1022",191.44,426.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4966",6806,115560,"107921","158213","PSYBRA","1022",191.44,426.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4967",6806,115561,"107921","158214","PSYBRA","1022",191.44,426.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4968",6807,115562,"107923","158196","SLOBER","1022",195.41,423.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4969",6807,115563,"107923","158370","SLOBER","1022",195.41,423.85,578923,6,24.8,"1.4",1.4,2016-08-17,"alive","SPROUT;A",1,"A",20683
"4970",6807,115564,"107923","158371","SLOBER","1022",195.41,423.85,578924,6,35,"1.4",1.4,2016-08-17,"alive","SPROUT;A",1,"A",20683
"4971",6807,115565,"107923","158372","SLOBER","1022",195.41,423.85,578925,6,20.5,"1.3",1.3,2016-08-17,"alive","SPROUT;A",1,"A",20683
"4972",6807,115566,"107923","158373","SLOBER","1022",195.41,423.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4973",6813,115568,"107932","158191","OCOSIN","1022",191.89,424.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4974",6824,115569,"107949","158167","CASARB","1022",190.86,420.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4975",6824,115570,"107949","158168","CASARB","1022",190.86,420.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4976",6845,115571,"107973","156898","PSYBRA","922",165.49,424.16,617270,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"4977",6845,115572,"107973","156899","PSYBRA","922",165.49,424.16,617271,6,27.5,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"4978",6845,115573,"107973","156900","PSYBRA","922",165.49,424.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4979",6845,115574,"107973","156901","PSYBRA","922",165.49,424.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4980",6855,115576,"107984","156891","CORBOR","922",167.04,428.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4981",6866,115577,"107996","127636","PSYBRA","922",169.17,429.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4982",6866,115578,"107996","156872","PSYBRA","922",169.17,429.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4983",6866,115579,"107996","156875","PSYBRA","922",169.17,429.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4984",6866,115580,"107996","156876","PSYBRA","922",169.17,429.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4985",6866,115581,"107996","156877","PSYBRA","922",169.17,429.42,617287,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"4986",6868,115582,"107999","127627","MICAFF","922",167.98,429.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4987",6868,115583,"107999","156893","MICAFF","922",167.98,429.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4988",6868,115584,"107999","156894","MICAFF","922",167.98,429.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4989",6868,115585,"107999","156895","MICAFF","922",167.98,429.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4990",6868,115586,"107999","156896","MICAFF","922",167.98,429.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4991",6868,115587,"107999","156897","MICAFF","922",167.98,429.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4992",6876,115588,"108006","127633","PSYBRA","922",169.19,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4993",6876,115589,"108006","156885","PSYBRA","922",169.19,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4994",6877,115590,"108007","127635","PSYBRA","922",169.09,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4995",6877,115591,"108007","156886","PSYBRA","922",169.09,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4996",6877,115592,"108007","156887","PSYBRA","922",169.09,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4997",6877,115593,"108007","156888","PSYBRA","922",169.09,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4998",6877,115594,"108007","156889","PSYBRA","922",169.09,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"4999",6877,115595,"108007","156890","PSYBRA","922",169.09,426.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5000",6923,115598,"108057","156836","CASARB","922",169.36,436.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5001",6923,115599,"108057","160718","CASARB","922",169.36,436.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5002",6923,115600,"108057","160743","CASARB","922",169.36,436.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5003",6923,115601,"108057","160744","CASARB","922",169.36,436.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5004",6923,115602,"108057","160745","CASARB","922",169.36,436.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5005",6935,115603,"108071","156811","CASARB","922",162.15,436.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5006",6941,115604,"108085","156807","CASSYL","922",162.85,438.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5007",6941,115605,"108085","156808","CASSYL","922",162.85,438.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5008",6951,115606,"108098","156961","CORBOR","922",173.8,439.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5009",6958,115607,"108110","127398","PALRIP","922",161.51,424.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5010",6958,115608,"108110","127399","PALRIP","922",161.51,424.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5011",6958,115609,"108110","127400","PALRIP","922",161.51,424.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5012",6959,115610,"108113","156753","OCOLEU","922",162.65,424.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5013",6959,115611,"108113","156754","OCOLEU","922",162.65,424.57,617221,6,35.1,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5014",6961,115612,"108115","156755","PSYBRA","922",161.02,424.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5015",6961,115613,"108115","156756","PSYBRA","922",161.02,424.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5016",6961,115614,"108115","156757","PSYBRA","922",161.02,424.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5017",6961,115615,"108115","156758","PSYBRA","922",161.02,424.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5018",6966,115616,"108123","156759","OCOLEU","922",161.22,423.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5019",6978,115617,"108136","156777","OCOLEU","922",161.94,425.47,617243,6,110,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5020",6984,115618,"108145","156778","PSYBRA","922",161.48,427.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5021",6984,115619,"108145","156779","PSYBRA","922",161.48,427.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5022",6990,115620,"108164","156783","PSYBRA","922",160.54,428.31,617245,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"5023",6990,115621,"108164","156784","PSYBRA","922",160.54,428.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5024",6990,115622,"108164","156785","PSYBRA","922",160.54,428.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5025",6990,115623,"108164","156786","PSYBRA","922",160.54,428.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5026",6990,115624,"108164","156787","PSYBRA","922",160.54,428.31,617246,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"5027",6990,115625,"108164","156788","PSYBRA","922",160.54,428.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5028",6990,115626,"108164","156789","PSYBRA","922",160.54,428.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5029",6992,115627,"108171","156780","OCOLEU","922",160.91,428.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5030",6996,115628,"108179","127610","PSYBRA","922",161.6,428.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5031",6996,115629,"108179","127611","PSYBRA","922",161.6,428.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5032",6996,115630,"108179","127612","PSYBRA","922",161.6,428.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5033",7000,115631,"108184","156774","PSYBRA","922",163.44,428.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5034",7241,115650,"108448","156624","PSYBRA","822",157.81,439.92,614565,6,25.6,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5035",7241,115651,"108448","156625","PSYBRA","822",157.81,439.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5036",7241,115652,"108448","156627","PSYBRA","822",157.81,439.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5037",7247,115653,"108458","127230","PSYBRA","822",159.94,438.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5038",7247,115654,"108458","156623","PSYBRA","822",159.94,438.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5039",7249,115655,"108463","127225","PSYBRA","822",159.41,437.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5040",7249,115656,"108463","156636","PSYBRA","822",159.41,437.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5041",7249,115657,"108463","156637","PSYBRA","822",159.41,437.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5042",7250,115658,"108466","156638","PSYBRA","822",159.99,437.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5043",7263,115660,"108485","156649","PSYBRA","822",157.07,434.61,614552,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS;ST",1,"G",20682
"5044",7269,115661,"108495","156653","PALRIP","822",155.47,434.5,614553,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"5045",7269,115662,"108495","156654","PALRIP","822",155.47,434.5,614554,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"5046",7275,115666,"108503","156659","OCOLEU","822",156.43,430.9,614557,6,105,"1.4",1.4,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5047",7275,115667,"108503","156660","OCOLEU","822",156.43,430.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5048",7277,115668,"108505","127217","PSYBRA","822",157.77,431.22,614549,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"5049",7277,115669,"108505","127218","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5050",7277,115670,"108505","156662","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5051",7277,115671,"108505","156663","PSYBRA","822",157.77,431.22,614558,6,20.5,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5052",7277,115672,"108505","156664","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5053",7277,115673,"108505","156665","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5054",7277,115674,"108505","156666","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5055",7277,115675,"108505","156667","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5056",7277,115676,"108505","156668","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5057",7277,115677,"108505","156669","PSYBRA","822",157.77,431.22,614559,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS",1,"G",20682
"5058",7277,115678,"108505","156670","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5059",7277,115679,"108505","156671","PSYBRA","822",157.77,431.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5060",7290,115680,"108526","127211","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5061",7290,115681,"108526","127212","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5062",7290,115682,"108526","156691","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5063",7290,115683,"108526","156692","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5064",7290,115684,"108526","156693","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5065",7290,115685,"108526","156694","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5066",7290,115686,"108526","156695","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5067",7290,115687,"108526","156696","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5068",7290,115688,"108526","156697","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5069",7290,115689,"108526","156698","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5070",7290,115690,"108526","156699","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5071",7290,115691,"108526","156700","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5072",7290,115692,"108526","156701","PSYBRA","822",157.64,426.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5073",7292,115693,"108533","156687","PSYBRA","822",158.39,426.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5074",7295,115694,"108538","156688","PSYBRA","822",157.51,425.07,614539,6,21,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5075",7295,115695,"108538","156689","PSYBRA","822",157.51,425.07,614540,6,NA,NA,NA,2016-08-16,"stem dead","SPROUT;LS;DP;ST",1,"G",20682
"5076",7301,115697,"108548","156705","PSYBER","822",159.54,420.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5077",7301,115698,"108548","157214","PSYBER","822",159.54,420.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5078",7301,115699,"108548","157215","PSYBER","822",159.54,420.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5079",7301,115700,"108548","157216","PSYBER","822",159.54,420.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5080",7317,115701,"108566","156715","PSYBRA","822",156.93,420.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5081",7317,115702,"108566","156716","PSYBRA","822",156.93,420.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5082",7317,115703,"108566","156722","PSYBRA","822",156.93,420.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5083",7317,115704,"108566","156723","PSYBRA","822",156.93,420.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5084",7317,115705,"108566","156724","PSYBRA","822",156.93,420.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5085",7317,115706,"108566","156725","PSYBRA","822",156.93,420.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5086",7338,115707,"108595","156538","CASSYL","822",151.88,423.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5087",7338,115708,"108595","156539","CASSYL","822",151.88,423.21,614459,6,59,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5088",7338,115709,"108595","156540","CASSYL","822",151.88,423.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5089",7338,115710,"108595","156541","CASSYL","822",151.88,423.21,614460,6,17.9,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5090",7349,115711,"108605","156799","PALRIP","922",161.14,431.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5091",7353,115712,"108609","156792","CASARB","922",163.31,434,617253,6,114,"1.3",1.3,2016-08-16,"alive","SPROUT;A",1,"A",20682
"5092",7353,115713,"108609","156793","CASARB","922",163.31,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5093",7353,115714,"108609","156794","CASARB","922",163.31,434,617254,6,NA,NA,NA,2016-08-16,"broken below","SPROUT;LS;B",1,"G",20682
"5094",7353,115715,"108609","156847","CASARB","922",163.31,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5095",7353,115716,"108609","156848","CASARB","922",163.31,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5096",7353,115717,"108609","156854","CASARB","922",163.31,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
"5097",7353,115718,"108609","156855","CASARB","922",163.31,434,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G",NA
